gene_name	Mutated_Patients	Frequency	MeanExpression	MutationScore	ExpressionScore	DriverScore
HSPA8	9	0.0178217821782178	9.98963169656045	0.03673469387755098	0.8017583698924409	0.34274416428350696
PABPC1	2	0.0039603960396039	10.51124441203822	0.008163265306122325	0.8436225119529155	0.34234696396483966
SPARC	9	0.0178217821782178	9.966479477444791	0.03673469387755098	0.7999001947342962	0.3420008942202491
PKM	4	0.0079207920792079	10.34108052808502	0.016326530612244858	0.8299653199405355	0.3417820463435611
HLA-C	3	0.0059405940594059	10.357092180753902	0.012244897959183591	0.8312504000048492	0.3398470987774499
HMCN1	76	0.1504950495049505	4.761022402640122	0.3102040816326531	0.38211514463305396	0.33896850683281343
CTSB	2	0.0039603960396039	10.400104818372442	0.008163265306122325	0.8347025535245519	0.3387789805934942
APLP2	7	0.0138613861386138	10.018378906598764	0.02857142857142845	0.804065593718041	0.3387690946300735
COL12A1	56	0.1108910891089108	6.242820198641483	0.2285714285714284	0.5010428310102525	0.33755998954695804
RPS6	2	0.0039603960396039	10.354769366963113	0.008163265306122325	0.8310639731720053	0.3373235484524756
HERC2	61	0.1207920792079207	5.844584141787927	0.24897959183673454	0.46908078261108727	0.33702006814647567
FAT1	45	0.0891089108910891	7.061127935957214	0.1836734693877551	0.5667194342594524	0.336891855336434
RPS3	5	0.0099009900990099	10.104757264027743	0.02040816326530612	0.8109982387994498	0.33664419347896357
COL5A1	34	0.0673267326732673	7.88975921810159	0.1387755102040816	0.6332245954299794	0.3365551442944408
CTNNB1	18	0.0356435643564356	9.068227772490342	0.07346938775510196	0.7278073644285151	0.33520457842446727
RPLP0	2	0.0039603960396039	10.288325969612611	0.008163265306122325	0.8257312890883471	0.3351904748190123
SYNE1	54	0.1069306930693069	6.301583195213125	0.2204081632653061	0.5057590934083444	0.3345485353225214
EIF4G2	6	0.0118811881188118	9.9575709031326	0.024489795918367183	0.7991852010052414	0.33436795795311686
DYNC1H1	28	0.0554455445544554	8.27812302502998	0.1142857142857142	0.6643943064089476	0.33432915113500755
HSP90AA1	5	0.0099009900990099	10.028114307829654	0.02040816326530612	0.8048469477917667	0.33418367707589036
SMARCA4	41	0.0811881188118811	7.269116339138176	0.16734693877551005	0.5834123863277769	0.33377311779641683
RPL4	4	0.0079207920792079	10.087212533519546	0.016326530612244858	0.8095901153610954	0.33363196451178506
NF1	51	0.100990099009901	6.50078665315426	0.2081632653061225	0.5217469740997629	0.3335967488235787
TAGLN2	4	0.0079207920792079	10.074381343778322	0.016326530612244858	0.8085602962363075	0.3332200368618699
RPS4X	2	0.0039603960396039	10.221340338219742	0.008163265306122325	0.8203550858144812	0.33303999350946595
C3	11	0.0217821782178217	9.533803335377895	0.04489795918367331	0.7651740177447734	0.3330083826081134
HSP90B1	8	0.0158415841584158	9.7539000471227	0.032653061224489716	0.7828387711798735	0.33272734520664327
HLA-DRA	2	0.0039603960396039	10.181665608293127	0.008163265306122325	0.8171708296018285	0.33176629102440486
RPL13A	1	0.0019801980198019	10.243462822556546	0.00408163265306106	0.8221306154354536	0.3313012257660181
MRC1	59	0.1168316831683168	5.809857339467538	0.24081632653061222	0.46629364237752297	0.3310072528693765
GAPDH	2	0.0039603960396039	10.139270681448505	0.008163265306122325	0.8137682529632566	0.3304052603689761
STK11	64	0.1267326732673267	5.405248603020334	0.26122448979591834	0.4338201287554097	0.3302627453797149
ANK2	92	0.1821782178217821	3.2613602276534377	0.37551020408163255	0.26175368013375055	0.33000759450247974
TMBIM6	2	0.0039603960396039	10.11957866437353	0.008163265306122325	0.8121877903406595	0.3297730753199372
LGALS3BP	2	0.0039603960396039	10.079345110644114	0.008163265306122325	0.8089586834593535	0.32848143256741485
PRKDC	33	0.0653465346534653	7.71206113752852	0.13469387755102033	0.6189627159392336	0.32840141290630565
UBC	12	0.0237623762376237	9.30415644673348	0.04897959183673457	0.7467427761651851	0.3280848655681148
APP	9	0.0178217821782178	9.507648617804438	0.03673469387755098	0.7630748649067451	0.3272707622892287
P4HB	5	0.0099009900990099	9.79239624599463	0.02040816326530612	0.7859284396073132	0.32661627380210895
UBR4	38	0.0752475247524752	7.265581544553987	0.15510204081632648	0.5831286870654008	0.3263126993159562
RACK1	3	0.0059405940594059	9.931720881800967	0.012244897959183591	0.7971105027987329	0.32619113989500337
RPLP1	1	0.0019801980198019	10.067723462856915	0.00408163265306106	0.8080259410251617	0.3256593560019013
PLXNB2	20	0.0396039603960396	8.61237068116445	0.08163265306122448	0.6912207064267792	0.3254678744074464
RPL5	7	0.0138613861386138	9.582054818921975	0.02857142857142845	0.7690466360720851	0.32476151157169114
HDLBP	8	0.0158415841584158	9.492952894292621	0.032653061224489716	0.7618954000690894	0.3243499967623296
CANX	5	0.0099009900990099	9.707262582578512	0.02040816326530612	0.779095692487419	0.32388317495415125
HNRNPA2B1	9	0.0178217821782178	9.39772531562168	0.03673469387755098	0.7542525248797762	0.3237418262784411
RPS11	1	0.0019801980198019	9.9995433158564	0.00408163265306106	0.8025538670610153	0.3234705264162428
YWHAZ	2	0.0039603960396039	9.91288244353496	0.008163265306122325	0.795598547602159	0.32313737822453703
RPL10	1	0.0019801980198019	9.986049879629832	0.00408163265306106	0.801470896661117	0.3230373382562835
HSPA5	2	0.0039603960396039	9.908891355602766	0.008163265306122325	0.7952782266682336	0.32300924985096685
CALR	2	0.0039603960396039	9.89931421244911	0.008163265306122325	0.7945095742377595	0.3227017888787772
KRT8	1	0.0019801980198019	9.95457337980714	0.00408163265306106	0.7989446226247628	0.3220268286417418
CLTC	12	0.0237623762376237	9.114982425536088	0.04897959183673457	0.7315598485590111	0.3220116945256452
CEACAM6	3	0.0059405940594059	9.795304709441234	0.012244897959183591	0.7861618701263428	0.3218116868260473
RPL19	1	0.0019801980198019	9.930555521341605	0.00408163265306106	0.7970169720730148	0.3212557684210426
PCLO	90	0.1782178217821782	3.1392338974969283	0.3673469387755102	0.25195193664996	0.32118893792529013
LUM	16	0.0316831683168316	8.756898906568457	0.06530612244897943	0.7028204047863557	0.32031183538392993
RNF213	20	0.0396039603960396	8.411338515051655	0.08163265306122448	0.6750860553511009	0.31901401397717505
EIF4G1	14	0.0277227722772277	8.86232456696992	0.0571428571428571	0.7112817683476784	0.3187984216247856
LDHA	4	0.0079207920792079	9.621136604847806	0.016326530612244858	0.77218330316134	0.31866923963188293
RPL7A	1	0.0019801980198019	9.798872078129833	0.00408163265306106	0.7864481837554589	0.3170282530940202
CD63	1	0.0019801980198019	9.793453910779482	0.00408163265306106	0.7860133267802896	0.3168543103039525
AEBP1	22	0.0435643564356435	8.17992385196026	0.08979591836734682	0.6565129338702309	0.31648272456850046
GLUL	4	0.0079207920792079	9.54455407102095	0.016326530612244858	0.7660368615958925	0.3162106630057039
HLA-E	2	0.0039603960396039	9.678313295341574	0.008163265306122325	0.7767722501374246	0.3156068592386433
ANXA2	2	0.0039603960396039	9.67100252613746	0.008163265306122325	0.7761854947316403	0.3153721570763296
SPTBN1	18	0.0356435643564356	8.439757324170566	0.07346938775510196	0.6773669220302305	0.31502840146515343
LPCAT1	8	0.0158415841584158	9.20042826106084	0.032653061224489716	0.7384176503164083	0.31495889686125716
COL6A2	18	0.0356435643564356	8.428381349929497	0.07346938775510196	0.676453897121955	0.31466319150184324
POSTN	29	0.0574257425742574	7.579165394520905	0.11836734693877547	0.6082966295893117	0.31433905999899
MSN	7	0.0138613861386138	9.232874705504742	0.02857142857142845	0.7410217711885627	0.3135515656182822
IGHM	14	0.0277227722772277	8.697872842058148	0.0571428571428571	0.6980830288048921	0.3135189258076711
MUC5B	42	0.0831683168316831	6.555998374705288	0.17142857142857132	0.5261782145312744	0.3133284286696526
SFTPA2	3	0.0059405940594059	9.516486065909469	0.012244897959183591	0.7637841501138403	0.31286059882104633
KMT2C	42	0.0831683168316831	6.5339887805363555	0.17142857142857132	0.5244117453681567	0.3126218410044055
PRRC2C	24	0.0475247524752475	7.905563368940031	0.09795918367346934	0.6344930215940917	0.31257271884171833
PTPRF	12	0.0237623762376237	8.80708627233199	0.04897959183673457	0.7068483951854031	0.31212711317620195
RPS2	1	0.0019801980198019	9.626983981914702	0.00408163265306106	0.7726526081014726	0.31151002283242574
RPS20	1	0.0019801980198019	9.60766407122999	0.00408163265306106	0.7711020103850048	0.3108897837458386
GANAB	10	0.0198019801980198	8.90489710628538	0.04081632653061224	0.7146985999947848	0.3103692359162813
KRT19	6	0.0118811881188118	9.199267705365536	0.024489795918367183	0.7383245052164987	0.3100236796376198
PTMA	3	0.0059405940594059	9.427123843802017	0.012244897959183591	0.7566120228820119	0.30999174792831496
PDIA3	5	0.0099009900990099	9.27371056191775	0.02040816326530612	0.7442992183122767	0.3099645852840944
PGK1	6	0.0118811881188118	9.196051397398707	0.024489795918367183	0.7380663673881096	0.30992042450626417
SNRNP200	19	0.0376237623762376	8.19657128541932	0.07755102040816324	0.6578490410980505	0.3096702286841182
RPS16	2	0.0039603960396039	9.491122908742154	0.008163265306122325	0.7617485271636174	0.3095973700491204
ZFP36L1	11	0.0217821782178217	8.800119994567371	0.04489795918367331	0.7062892883359783	0.30945449084459525
IGF2R	25	0.0495049504950495	7.725586726483814	0.10204081632653061	0.6200482668866589	0.30924379655058193
NAV3	99	0.196039603960396	2.0728041324913344	0.4040816326530612	0.16636129467563607	0.30899349746209115
PDIA4	10	0.0198019801980198	8.8356044546084	0.04081632653061224	0.7091372374599489	0.308144690902347
NCL	6	0.0118811881188118	9.124389664911352	0.024489795918367183	0.7323148646732985	0.3076198234203397
RPL37	2	0.0039603960396039	9.42781645053184	0.008163265306122325	0.756667610841563	0.30756500352029864
RPL11	2	0.0039603960396039	9.419596622293104	0.008163265306122325	0.7560078952194392	0.30730111727144915
AGRN	15	0.0297029702970297	8.424459083772586	0.06122448979591837	0.6761390997584714	0.3071903337809396
NCOR2	20	0.0396039603960396	8.038705045889154	0.08163265306122448	0.645178846369016	0.30705113038434106
HNRNPU	7	0.0138613861386138	9.02435162943484	0.02857142857142845	0.7242859067810365	0.3068572198552717
GRN	4	0.0079207920792079	9.237837290683224	0.016326530612244858	0.7414200635705054	0.30636394379554904
HSPG2	21	0.0415841584158415	7.922836675754107	0.08571428571428556	0.6358793608240629	0.30578031575819653
CTSD	2	0.0039603960396039	9.357659575782742	0.008163265306122325	0.7510368865822341	0.3053127138165671
CSDE1	7	0.0138613861386138	8.975096699939662	0.02857142857142845	0.7203327528329467	0.30527595827603576
ARF1	2	0.0039603960396039	9.355838117636194	0.008163265306122325	0.7508906980781167	0.3052542384149201
RPS19	1	0.0019801980198019	9.42629313069074	0.00408163265306106	0.7565453506352087	0.30506711984592016
DDX5	3	0.0059405940594059	9.271876067773157	0.012244897959183591	0.7441519835513144	0.30500773219603594
TXNIP	3	0.0059405940594059	9.253097831910244	0.012244897959183591	0.7426448601425416	0.3044048828325268
ADAR	8	0.0158415841584158	8.866242740646527	0.032653061224489716	0.7115962372525724	0.3042303316357228
LTBP1	45	0.0891089108910891	6.040480738993363	0.1836734693877551	0.4848032577947303	0.3041253847505452
COPA	13	0.0257425742574257	8.480039528458459	0.05306122448979584	0.6805999335592396	0.30407670811757337
HNRNPA1	7	0.0138613861386138	8.931499593948287	0.02857142857142845	0.7168336904357105	0.3038763333171413
ARID1A	31	0.0613861386138613	7.098070910377133	0.1265306122448978	0.5696844423648153	0.30379214429286483
CTNNA1	7	0.0138613861386138	8.928866143381747	0.02857142857142845	0.7166223321897256	0.30379179001874734
SPTAN1	19	0.0376237623762376	8.01012546366162	0.07755102040816324	0.6428850761925995	0.3036846427219378
SFTPA1	5	0.0099009900990099	9.077215468434893	0.02040816326530612	0.7285287083847766	0.3036563813130943
RPLP2	3	0.0059405940594059	9.226358097990696	0.012244897959183591	0.7404987544471658	0.3035464405543765
LTBP2	26	0.0514851485148514	7.467196876446313	0.10612244897959168	0.599310142473709	0.3033975263772386
ATP2A2	10	0.0198019801980198	8.684586226464251	0.04081632653061224	0.6970166576329081	0.3032964589715306
SERPINA1	5	0.0099009900990099	9.061045850459783	0.02040816326530612	0.7272309501747345	0.3031372780290775
TPI1	5	0.0099009900990099	9.05747723336326	0.02040816326530612	0.7269445363495818	0.30302271249901636
LAMB3	16	0.0316831683168316	8.211769533558224	0.06530612244897943	0.6590688380858877	0.30281120870374273
QSOX1	5	0.0099009900990099	9.050304845541707	0.02040816326530612	0.7263688873023777	0.30279245288013473
OBSCN	65	0.1287128712871287	4.462864401258973	0.26530612244897955	0.35818526609308277	0.3024577799066208
TLN1	12	0.0237623762376237	8.490666699641004	0.04897959183673457	0.6814528602438961	0.3019688991995992
RHOA	4	0.0079207920792079	9.090148345344868	0.016326530612244858	0.7295666888253299	0.30162259389747886
DSP	18	0.0356435643564356	8.022057674369954	0.07346938775510196	0.6438427441124309	0.3016187302980336
RPL28	2	0.0039603960396039	9.241372398011634	0.008163265306122325	0.7417037879334363	0.30157947435704796
BIRC6	37	0.0732673267326732	6.563745586287087	0.15102040816326517	0.5267999983885485	0.3013322442533785
H3-3B	3	0.0059405940594059	9.154771449902832	0.012244897959183591	0.7347532779350786	0.30124824994954164
RPS27	1	0.0019801980198019	9.292459303208032	0.00408163265306106	0.7458039745146109	0.30077056939768104
FASN	16	0.0316831683168316	8.141908220444673	0.06530612244897943	0.6534618353232382	0.300568407598683
RYR1	79	0.1564356435643564	3.3349839618654347	0.3224489795918367	0.2676626512470229	0.3005344482539112
BGN	5	0.0099009900990099	8.975268778942327	0.02040816326530612	0.7203465637305714	0.3003835234514122
GSTP1	1	0.0019801980198019	9.27977038998736	0.00408163265306106	0.7447855743684859	0.30036320933923105
RPL15	1	0.0019801980198019	9.270630599492746	0.00408163265306106	0.7440520234478204	0.3000697889709648
TRAM1	7	0.0138613861386138	8.812037379207068	0.02857142857142845	0.7072457663295958	0.3000411636746954
SF3B1	14	0.0277227722772277	8.277459678397921	0.0571428571428571	0.6643410668371047	0.30002214102055613
KIAA1109	44	0.0871287128712871	5.982347522169294	0.17959183673469384	0.48013754092215366	0.29981011840967775
SDC1	2	0.0039603960396039	9.18235028783088	0.008163265306122325	0.7369667293227142	0.29968465091275914
RPL31	1	0.0019801980198019	9.258456732520216	0.00408163265306106	0.7430749604253124	0.2996789637619616
FAT4	73	0.1445544554455445	3.7456628594096815	0.2979591836734693	0.30062335024433123	0.2990248503018141
IGHG3	7	0.0138613861386138	8.7767969987183	0.02857142857142845	0.7044174067991046	0.2989098198624989
ITM2B	2	0.0039603960396039	9.151837926905518	0.008163265306122325	0.7345178361602654	0.2987050936477796
DHCR24	3	0.0059405940594059	9.065168014893375	0.012244897959183591	0.7275617911844029	0.29837165524927134
TRRAP	36	0.0712871287128712	6.545817723990334	0.14693877551020393	0.5253611251560499	0.29830771536854234
EZR	2	0.0039603960396039	9.138884136102032	0.008163265306122325	0.7334781771904452	0.2982892300598515
VPS13C	38	0.0752475247524752	6.387901056412725	0.15510204081632648	0.512686883119733	0.2981359777376891
DMD	72	0.1425742574257425	3.7939796453403734	0.2938775510204081	0.30450120967928634	0.2981270144839594
ITGA3	7	0.0138613861386138	8.747821983811223	0.02857142857142845	0.7020918995706943	0.2979796169711348
LAMC1	18	0.0356435643564356	7.8978656938230465	0.07346938775510196	0.6338752134865235	0.29763171804767063
TKT	3	0.0059405940594059	9.034679064133323	0.012244897959183591	0.7251147768996293	0.29739284953536194
EPAS1	11	0.0217821782178217	8.41617049791177	0.04489795918367331	0.675473865714781	0.29712832179611637
TGM2	7	0.0138613861386138	8.71072445320255	0.02857142857142845	0.6991144869321397	0.29678865191571296
LAMB1	30	0.0594059405940594	6.956028248652584	0.12244897959183675	0.5582842329898621	0.2967830809510469
MCL1	2	0.0039603960396039	9.081195346110515	0.008163265306122325	0.7288481295941368	0.29643721102132814
RPL18	1	0.0019801980198019	9.149457146241298	0.00408163265306106	0.734326756961112	0.2961796823762815
MYOF	18	0.0356435643564356	7.845926867742844	0.07346938775510196	0.6297066525428274	0.29596429367019217
RPL10A	2	0.0039603960396039	9.06060040550879	0.008163265306122325	0.7271951991852453	0.29577603885777154
BSG	2	0.0039603960396039	9.04102726875482	0.008163265306122325	0.7256242777845147	0.2951476702974793
TUBB	3	0.0059405940594059	8.964676842830496	0.012244897959183591	0.7194964649792881	0.29514552476722544
NPM1	5	0.0099009900990099	8.812071147042152	0.02040816326530612	0.7072484765040281	0.2951442885607949
EIF1	2	0.0039603960396039	9.037176623966666	0.008163265306122325	0.725315228684191	0.2950240506573498
RPN2	5	0.0099009900990099	8.806167587255713	0.02040816326530612	0.7067746623920856	0.2949547629160179
DNAH5	60	0.1188118811881188	4.609034347059113	0.2448979591836735	0.3699167273753178	0.2949054664603312
CAPN2	4	0.0079207920792079	8.878763322774239	0.016326530612244858	0.7126011273047527	0.29483636928924795
SEC61A1	5	0.0099009900990099	8.802364105209477	0.02040816326530612	0.7064693985287187	0.29483265737067116
CD46	3	0.0059405940594059	8.939760117370012	0.012244897959183591	0.7174966722146425	0.2943456076613672
HNRNPK	3	0.0059405940594059	8.936374067861477	0.012244897959183591	0.7172249110910295	0.294236903211922
KMT2D	31	0.0613861386138613	6.789045611705931	0.1265306122448978	0.5448823648464364	0.29387131328551325
ATP1B1	4	0.0079207920792079	8.847125784337862	0.016326530612244858	0.7100619284619272	0.2938206897521178
KRT7	7	0.0138613861386138	8.617623330363873	0.02857142857142845	0.6916422790720648	0.293799768771683
RPL6	2	0.0039603960396039	8.997172141821803	0.008163265306122325	0.7221045068711036	0.2937397619321149
WNK1	15	0.0297029702970297	8.003032680241716	0.06122448979591837	0.6423158161192076	0.29366102032523406
ACTN4	4	0.0079207920792079	8.83642470064911	0.016326530612244858	0.709203069629591	0.2934771462191833
PRRC2A	11	0.0217821782178217	8.29742385956866	0.04489795918367331	0.665943373092019	0.2933161247470116
EPCAM	4	0.0079207920792079	8.814632532043344	0.016326530612244858	0.7074540508360557	0.2927775387017692
S100A11	1	0.0019801980198019	9.029294914469443	0.00408163265306106	0.7246826501517277	0.29232203965252773
MMP2	15	0.0297029702970297	7.956415380581662	0.06122448979591837	0.6385743558412375	0.29216443621404603
ATP5F1B	3	0.0059405940594059	8.869668288862222	0.012244897959183591	0.7118711685049777	0.29209540617750124
RPS5	1	0.0019801980198019	9.002195694245653	0.00408163265306106	0.722507692426363	0.2914520565623819
SLC25A6	3	0.0059405940594059	8.845577422283508	0.012244897959183591	0.7099376583912769	0.2913220021320209
SDC4	2	0.0039603960396039	8.916739074063472	0.008163265306122325	0.7156490251025843	0.29115756922470715
CD81	2	0.0039603960396039	8.915486259996829	0.008163265306122325	0.7155484754332512	0.2911173493569739
CDH1	6	0.0118811881188118	8.60339654190872	0.024489795918367183	0.6905004505175111	0.29089405775802474
DDX17	3	0.0059405940594059	8.829413433092572	0.012244897959183591	0.7086403519421166	0.29080307955235685
GPRC5A	3	0.0059405940594059	8.826478387655264	0.012244897959183591	0.7084047879777128	0.2907088539665953
RRBP1	6	0.0118811881188118	8.589164506200897	0.024489795918367183	0.6893582008234322	0.2904371578803932
VCP	8	0.0158415841584158	8.424632451463832	0.032653061224489716	0.67615301408502	0.2900530423687019
SAT1	1	0.0019801980198019	8.94861711565239	0.00408163265306106	0.7182075265004381	0.2897319901920119
SND1	13	0.0257425742574257	8.030818466006481	0.05306122448979584	0.6445458769440335	0.28965508547149094
ARHGEF12	18	0.0356435643564356	7.64719362865719	0.07346938775510196	0.6137565111709868	0.2895842371214559
EIF3E	9	0.0178217821782178	8.318329363509129	0.03673469387755098	0.6676212290200669	0.2890893079345574
ERBB2	11	0.0217821782178217	8.152523140540136	0.04489795918367331	0.6543137787472593	0.2886642870091077
TNS1	17	0.0336633663366336	7.694591319369317	0.0693877551020407	0.6175606048949933	0.28865689501922176
LARP1	16	0.0316831683168316	7.76889631259961	0.06530612244897943	0.6235242532112472	0.2885933747538865
TPR	24	0.0475247524752475	7.158545547691066	0.09795918367346934	0.5745380794262647	0.2885907419745875
NDRG1	1	0.0019801980198019	8.906894117172747	0.00408163265306106	0.714858878195458	0.28839253087001987
EPRS1	20	0.0396039603960396	7.457381304190931	0.08163265306122448	0.5985223539495589	0.28838853341655823
DDB1	12	0.0237623762376237	8.067425842847122	0.04897959183673457	0.6474839503058268	0.2883813352243715
VWF	22	0.0435643564356435	7.30430719578048	0.08979591836734682	0.5862367711212991	0.28837225946892775
RPL14	3	0.0059405940594059	8.751162646717601	0.012244897959183591	0.7023600180086443	0.2882909459789679
TRIO	26	0.0514851485148514	6.985803425364832	0.10612244897959168	0.5606739604462098	0.28794305356623895
RANBP2	28	0.0554455445544554	6.825395431743199	0.1142857142857142	0.5477997669433523	0.28769133534876945
IGHG2	3	0.0059405940594059	8.73248179254715	0.012244897959183591	0.7008607103621917	0.28769122292038685
LAMA5	21	0.0415841584158415	7.357178901121547	0.08571428571428556	0.5904802040701117	0.28762065305661605
SOD2	4	0.0079207920792079	8.653986567741862	0.016326530612244858	0.6945607580320274	0.2876202215801579
MVP	7	0.0138613861386138	8.423564112871745	0.02857142857142845	0.6760672702423937	0.28756976523981453
XRCC6	8	0.0158415841584158	8.345119109633918	0.032653061224489716	0.6697713486476243	0.2875003761937436
MYL6	1	0.0019801980198019	8.879025078323087	0.00408163265306106	0.7126221355569615	0.2874978338146213
XBP1	2	0.0039603960396039	8.80229467567174	0.008163265306122325	0.7064638261798384	0.28748348965560877
RPN1	4	0.0079207920792079	8.634809639007111	0.016326530612244858	0.6930216359113179	0.2870045727318741
TMED10	5	0.0099009900990099	8.550996376264306	0.02040816326530612	0.6862948628977368	0.2867628431182784
STAT1	7	0.0138613861386138	8.394666328679943	0.02857142857142845	0.6737479614779774	0.28664204173404806
IQGAP1	5	0.0099009900990099	8.54515440743174	0.02040816326530612	0.6858259920173645	0.2865752947661295
RPS7	1	0.0019801980198019	8.845555440827258	0.00408163265306106	0.7099358941804365	0.28642333726401126
USP9X	22	0.0435643564356435	7.242869035847003	0.08979591836734682	0.5813058026478152	0.28639987207953416
ITPR3	17	0.0336633663366336	7.624019482442946	0.0693877551020407	0.6118965761646964	0.28639128352710297
LMNA	2	0.0039603960396039	8.766264372149395	0.008163265306122325	0.7035720681755117	0.2863267864538781
RPSA	1	0.0019801980198019	8.83972226846464	0.00408163265306106	0.7094677292964033	0.286236071310398
HNRNPC	4	0.0079207920792079	8.61003264100303	0.016326530612244858	0.6910330575398631	0.2862091413832921
PRPF8	9	0.0178217821782178	8.223840185450083	0.03673469387755098	0.660037617163868	0.2860558631920778
SEPTIN2	3	0.0059405940594059	8.679315474007177	0.012244897959183591	0.6965936320373254	0.28598439159044037
PLD3	3	0.0059405940594059	8.678767009325245	0.012244897959183591	0.6965496127818926	0.28596678388826724
XRCC5	8	0.0158415841584158	8.296451481114541	0.032653061224489716	0.6658653309190967	0.28593796910233255
DSTN	2	0.0039603960396039	8.753881489844343	0.008163265306122325	0.7025782297805598	0.28592925109589734
CPD	10	0.0198019801980198	8.133883677309422	0.04081632653061224	0.6528177930983916	0.28561691315772403
CCNI	5	0.0099009900990099	8.509732592427586	0.02040816326530612	0.6829830707246665	0.28543812624905024
CLDN4	3	0.0059405940594059	8.6566220207783	0.012244897959183591	0.6947722769943482	0.28525584957324945
JUP	4	0.0079207920792079	8.580079879793775	0.016326530612244858	0.688629077320134	0.2852475492954005
WDR1	7	0.0138613861386138	8.350306692848822	0.02857142857142845	0.6701876991586742	0.28521793680632673
GSN	3	0.0059405940594059	8.654846394202977	0.012244897959183591	0.6946297668886894	0.28519884553098596
ST14	9	0.0178217821782178	8.184141172625027	0.03673469387755098	0.6568514120288063	0.2847813811380531
HDGF	3	0.0059405940594059	8.636956942394638	0.012244897959183591	0.6931939764455781	0.28462452935374144
VIM	5	0.0099009900990099	8.478744021282674	0.02040816326530612	0.6804959573814393	0.2844432809117594
CFH	32	0.0633663366336633	6.40953076041896	0.13061224489795906	0.5144228626585248	0.2841364920021854
LMO7	16	0.0316831683168316	7.628301254398164	0.06530612244897943	0.6122402271227442	0.28407976431848536
NONO	4	0.0079207920792079	8.542464615410749	0.016326530612244858	0.6856101118596564	0.28403996311120944
PTTG1IP	2	0.0039603960396039	8.6937675456609	0.008163265306122325	0.6977535416078301	0.28399937582680546
RPL29	1	0.0019801980198019	8.762033132632537	0.00408163265306106	0.7032324729030623	0.2837419687530616
UBA1	5	0.0099009900990099	8.454470331781534	0.02040816326530612	0.678547774073299	0.2836640075885033
DIDO1	33	0.0653465346534653	6.318365611432467	0.13469387755102033	0.5071060342245417	0.2836587402204289
ASPM	62	0.1227722772277227	4.105494329460301	0.2530612244897958	0.3295030829138669	0.2836379678594242
LAMP1	5	0.0099009900990099	8.451728267103409	0.02040816326530612	0.6783276985616832	0.2835759773838569
CLIC1	2	0.0039603960396039	8.668995310825126	0.008163265306122325	0.695765345523748	0.28320409739317265
NUCKS1	5	0.0099009900990099	8.426023856573128	0.02040816326530612	0.6762646869400536	0.2827507727352051
GCN1	21	0.0415841584158415	7.204444706358863	0.08571428571428556	0.578221902388987	0.28271733238416613
CTSZ	4	0.0079207920792079	8.498458390596339	0.016326530612244858	0.6820782139735241	0.28262720395675656
CAPRIN1	10	0.0198019801980198	8.039848797135743	0.04081632653061224	0.6452706427598022	0.28259805302228824
YWHAE	1	0.0019801980198019	8.722525515995292	0.00408163265306106	0.7000616290445927	0.2824736312096737
STAT3	5	0.0099009900990099	8.416881095384536	0.02040816326530612	0.6755308975943057	0.28245725699690594
GLG1	13	0.0257425742574257	7.804944790445016	0.05306122448979584	0.6264174698695136	0.28240372264168295
GPI	8	0.0158415841584158	8.182876199604205	0.032653061224489716	0.6567498864933372	0.28229179133202875
NBAS	40	0.0792079207920792	5.737736477795822	0.16326530612244897	0.4605052903896252	0.2821612998293195
FLNB	10	0.0198019801980198	8.025544986380165	0.04081632653061224	0.6441226324684327	0.2821388489057405
TPM4	1	0.0019801980198019	8.710790910038153	0.00408163265306106	0.6991198206947647	0.28209690786974256
TRIP12	16	0.0316831683168316	7.558793512009566	0.06530612244897943	0.6066616016112977	0.28184831411390676
RPS25	1	0.0019801980198019	8.701801615702461	0.00408163265306106	0.6983983484531456	0.28180831897309494
UTRN	28	0.0554455445544554	6.641988985789494	0.1142857142857142	0.5330797394586315	0.28180332435488115
ANKRD17	27	0.0534653465346534	6.709537972177824	0.11020408163265294	0.5385011570703779	0.2815229118077429
TAPBP	4	0.0079207920792079	8.462720942977244	0.016326530612244858	0.6792099603063676	0.28147990248989396
BOD1L1	39	0.0772277227722772	5.788561917581161	0.15918367346938772	0.4645844920047748	0.28134400088354256
GNB1	1	0.0019801980198019	8.68680957590836	0.00408163265306106	0.6971951015515786	0.2813270202124681
ANXA5	4	0.0079207920792079	8.44781521603399	0.016326530612244858	0.6780136407923859	0.28100137468430125
SF3B2	10	0.0198019801980198	7.983274567213104	0.04081632653061224	0.6407300486980299	0.2807818153975793
WDFY3	40	0.0792079207920792	5.694509403406703	0.16326530612244897	0.45703592637799967	0.28077355422466926
SF1	13	0.0257425742574257	7.749000496166326	0.05306122448979584	0.6219274338453519	0.28060770823201825
GOLGB1	21	0.0415841584158415	7.136565333215662	0.08571428571428556	0.5727739682494979	0.2805381587283705
UBR5	28	0.0554455445544554	6.59951295076846	0.1142857142857142	0.5296706531547106	0.2804396898333128
ITGB1	3	0.0059405940594059	8.499083489780539	0.012244897959183591	0.68212838384146	0.2801982923120942
DHX9	15	0.0297029702970297	7.582992517761199	0.06122448979591837	0.6086037908725022	0.2801762102265519
NAP1L1	4	0.0079207920792079	8.41414828392332	0.016326530612244858	0.6753115647371071	0.2799205442621897
SEPTIN9	3	0.0059405940594059	8.490365430185184	0.012244897959183591	0.6814286806429725	0.27991841103269915
CTTN	6	0.0118811881188118	8.258395333643202	0.024489795918367183	0.662810980599904	0.2798182697909819
