AbsLog2FC	ECDF
0.00311215905747734	0.0107079868984631
0.00312525440885106	0.0107499790039473
0.00315486981475136	0.0107919711094314
0.00317520410681417	0.0108339632149156
0.00319052168574719	0.0108759553203998
0.00319151081142258	0.0109179474258839
0.00320798914797606	0.0109599395313681
0.00321500951908679	0.0110019316368523
0.00323272979665875	0.0110439237423364
0.0032518831630177	0.0110859158478206
0.00326191785396394	0.0111279079533048
0.00327069032730509	0.0111699000587889
0.00327636638219883	0.0112118921642731
0.00327847344510185	0.0112538842697573
0.00329167788554037	0.0112958763752415
0.00329363336494558	0.0113378684807256
0.00330764185009095	0.0113798605862098
0.00331562409305283	0.011421852691694
0.00332335460134099	0.0114638447971781
0.0033508551925623	0.0115058369026623
0.00335332740673022	0.0115478290081465
0.00341153961953081	0.0115898211136306
0.00341652928351346	0.0116318132191148
0.00342437876318531	0.011673805324599
0.00342688155416434	0.0117157974300831
0.0034321275413544	0.0117577895355673
0.00346884361392887	0.0117997816410515
0.00353189047495631	0.0118417737465357
0.00355361702775593	0.0118837658520198
0.00355738932536875	0.011925757957504
0.00356648400618475	0.0119677500629882
0.00357096891061584	0.0120097421684723
0.00357218455621834	0.0120517342739565
0.00357998792986787	0.0120937263794407
0.00358410530575625	0.0121357184849248
0.00361423488195044	0.012177710590409
0.00362669260948618	0.0122197026958932
0.00364307142935489	0.0122616948013773
0.00365330981315152	0.0123036869068615
0.00366222136944949	0.0123456790123457
0.00366426850609463	0.0123876711178298
0.00368668635402147	0.012429663223314
0.00371465465841767	0.0124716553287982
0.00372987332736725	0.0125136474342824
0.00374953599300708	0.0125556395397665
0.00377768522865197	0.0125976316452507
0.00377817886730869	0.0126396237507349
0.00379275229416828	0.012681615856219
0.00379627307153577	0.0127236079617032
0.00379664516579918	0.0127656000671874
0.00382229490911614	0.0128075921726715
0.00383369489566048	0.0128495842781557
0.00384108422817097	0.0128915763836399
0.00385305255121469	0.012933568489124
0.00385954993329115	0.0129755605946082
0.00386906351401332	0.0130175527000924
0.00387500440310138	0.0130595448055766
0.00387819931927446	0.0131015369110607
0.00389756119192085	0.0131435290165449
0.00392080012678737	0.0131855211220291
0.00392518943743063	0.0132275132275132
0.00392965427659092	0.0132695053329974
0.00394079849483993	0.0133114974384816
0.00394386484932992	0.0133534895439657
0.00394788315755628	0.0133954816494499
0.00395190562696698	0.0134374737549341
0.00395205099415215	0.0134794658604182
0.00397229625950258	0.0135214579659024
0.00398463306850062	0.0135634500713866
0.00398622644855828	0.0136054421768707
0.00398725486177699	0.0136474342823549
0.00400706000848946	0.0136894263878391
0.00401934179779947	0.0137314184933233
0.00402728498755907	0.0137734105988074
0.00403645469873478	0.0138154027042916
0.00403933824842196	0.0138573948097758
0.00407224456639859	0.0138993869152599
0.00409159690210048	0.0139413790207441
0.00409984225120761	0.0139833711262283
0.0041153082485535	0.0140253632317124
0.00412427996176769	0.0140673553371966
0.00420723255829365	0.0141093474426808
0.0042246915998332	0.0141513395481649
0.00423209171119236	0.0141933316536491
0.00423574847153523	0.0142353237591333
0.00425040244621225	0.0142773158646175
0.00427315092556087	0.0143193079701016
0.00428452126872538	0.0143613000755858
0.00428546744190716	0.01440329218107
0.00432358262767253	0.0144452842865541
0.00433168415873542	0.0144872763920383
0.00435673796106752	0.0145292684975225
0.00436881850061925	0.0145712606030066
0.00440210658823256	0.0146132527084908
0.00440307904718697	0.014655244813975
0.0044249518386155	0.0146972369194591
0.00443518288649016	0.0147392290249433
0.0044417874376018	0.0147812211304275
0.00447807668740448	0.0148232132359116
0.00447855175400917	0.0148652053413958
0.00448317213818752	0.01490719744688
0.00448806252722589	0.0149491895523642
0.00451007683742517	0.0149911816578483
0.00453925686626358	0.0150331737633325
