Driver	Source
CH17-340M24.3	results/evidence/TP53/transcriptomics/DEGs.tsv
AC008481.1	results/evidence/TP53/transcriptomics/DEGs.tsv
RPP38-DT	results/evidence/TP53/transcriptomics/DEGs.tsv
TEX45	results/evidence/TP53/transcriptomics/DEGs.tsv
AL049697.1	results/evidence/TP53/transcriptomics/DEGs.tsv
FAM183BP	results/evidence/TP53/transcriptomics/DEGs.tsv
MRC2	results/evidence/TP53/transcriptomics/DEGs.tsv
HLA-DQB2	results/evidence/TP53/transcriptomics/DEGs.tsv
AP5M1	results/evidence/TP53/transcriptomics/DEGs.tsv
C4orf47	results/evidence/TP53/transcriptomics/DEGs.tsv
AC104837.1	results/evidence/TP53/transcriptomics/DEGs.tsv
CASC8	results/evidence/TP53/transcriptomics/DEGs.tsv
AC011511.5	results/evidence/TP53/transcriptomics/DEGs.tsv
TCP11L1	results/evidence/TP53/transcriptomics/DEGs.tsv
ADAMTS14	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF627	results/evidence/TP53/transcriptomics/DEGs.tsv
C2orf74	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC02604	results/evidence/TP53/transcriptomics/DEGs.tsv
AL603839.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC023024.2	results/evidence/TP53/transcriptomics/DEGs.tsv
THRAP3	results/evidence/TP53/transcriptomics/DEGs.tsv
AC090826.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC083964.2	results/evidence/TP53/transcriptomics/DEGs.tsv
CMTM4	results/evidence/TP53/transcriptomics/DEGs.tsv
STK10	results/evidence/TP53/transcriptomics/DEGs.tsv
ADCYAP1	results/evidence/TP53/transcriptomics/DEGs.tsv
PAPSS1	results/evidence/TP53/transcriptomics/DEGs.tsv
RASSF8-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
B3GNTL1	results/evidence/TP53/transcriptomics/DEGs.tsv
GNPDA2	results/evidence/TP53/transcriptomics/DEGs.tsv
MBD2	results/evidence/TP53/transcriptomics/DEGs.tsv
RTN2	results/evidence/TP53/transcriptomics/DEGs.tsv
TUBB8P7	results/evidence/TP53/transcriptomics/DEGs.tsv
AC112220.2	results/evidence/TP53/transcriptomics/DEGs.tsv
MXRA8	results/evidence/TP53/transcriptomics/DEGs.tsv
SIGLEC11	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM251	results/evidence/TP53/transcriptomics/DEGs.tsv
TCEAL9	results/evidence/TP53/transcriptomics/DEGs.tsv
RPL7AP28	results/evidence/TP53/transcriptomics/DEGs.tsv
RFX5	results/evidence/TP53/transcriptomics/DEGs.tsv
RASSF6	results/evidence/TP53/transcriptomics/DEGs.tsv
SRGAP3	results/evidence/TP53/transcriptomics/DEGs.tsv
SPIN3	results/evidence/TP53/transcriptomics/DEGs.tsv
TGFBRAP1	results/evidence/TP53/transcriptomics/DEGs.tsv
RNF20	results/evidence/TP53/transcriptomics/DEGs.tsv
GFOD2	results/evidence/TP53/transcriptomics/DEGs.tsv
UTRN	results/evidence/TP53/transcriptomics/DEGs.tsv
LLPH-DT	results/evidence/TP53/transcriptomics/DEGs.tsv
AC123912.4	results/evidence/TP53/transcriptomics/DEGs.tsv
TRBJ1-6	results/evidence/TP53/transcriptomics/DEGs.tsv
TLR10	results/evidence/TP53/transcriptomics/DEGs.tsv
AL031666.1	results/evidence/TP53/transcriptomics/DEGs.tsv
PRPSAP2	results/evidence/TP53/transcriptomics/DEGs.tsv
FLOT1	results/evidence/TP53/transcriptomics/DEGs.tsv
MMP15	results/evidence/TP53/transcriptomics/DEGs.tsv
KMT2E	results/evidence/TP53/transcriptomics/DEGs.tsv
KRT18	results/evidence/TP53/transcriptomics/DEGs.tsv
CD70	results/evidence/TP53/transcriptomics/DEGs.tsv
CTSW	results/evidence/TP53/transcriptomics/DEGs.tsv
CTNNBIP1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC005785.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC114490.3	results/evidence/TP53/transcriptomics/DEGs.tsv
TPTE2P1	results/evidence/TP53/transcriptomics/DEGs.tsv
CTAGE7P	results/evidence/TP53/transcriptomics/DEGs.tsv
MPPED2	results/evidence/TP53/transcriptomics/DEGs.tsv
PUDP	results/evidence/TP53/transcriptomics/DEGs.tsv
SMUG1	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF776	results/evidence/TP53/transcriptomics/DEGs.tsv
PRKXP1	results/evidence/TP53/transcriptomics/DEGs.tsv
PDE4DIP	results/evidence/TP53/transcriptomics/DEGs.tsv
AC087379.1	results/evidence/TP53/transcriptomics/DEGs.tsv
RAB8A	results/evidence/TP53/transcriptomics/DEGs.tsv
AC062028.1	results/evidence/TP53/transcriptomics/DEGs.tsv
ZKSCAN7	results/evidence/TP53/transcriptomics/DEGs.tsv
AUTS2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC244517.7	results/evidence/TP53/transcriptomics/DEGs.tsv
BHMT2	results/evidence/TP53/transcriptomics/DEGs.tsv
IGKV2D-40	results/evidence/TP53/transcriptomics/DEGs.tsv
AP001052.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL354696.2	results/evidence/TP53/transcriptomics/DEGs.tsv
NUTM2B-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
ITGAM	results/evidence/TP53/transcriptomics/DEGs.tsv
MTLN	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF799	results/evidence/TP53/transcriptomics/DEGs.tsv
VDAC1P1	results/evidence/TP53/transcriptomics/DEGs.tsv
PSEN1	results/evidence/TP53/transcriptomics/DEGs.tsv
SRSF9P1	results/evidence/TP53/transcriptomics/DEGs.tsv
PRKCZ-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
DLEU1	results/evidence/TP53/transcriptomics/DEGs.tsv
IGLL5	results/evidence/TP53/transcriptomics/DEGs.tsv
MT-ND4L	results/evidence/TP53/transcriptomics/DEGs.tsv
DNER	results/evidence/TP53/transcriptomics/DEGs.tsv
BTN2A2	results/evidence/TP53/transcriptomics/DEGs.tsv
FAM86EP	results/evidence/TP53/transcriptomics/DEGs.tsv
RANBP2	results/evidence/TP53/transcriptomics/DEGs.tsv
MPDZ	results/evidence/TP53/transcriptomics/DEGs.tsv
PRR14	results/evidence/TP53/transcriptomics/DEGs.tsv
CARD11	results/evidence/TP53/transcriptomics/DEGs.tsv
HOXD8	results/evidence/TP53/transcriptomics/DEGs.tsv
CHRNA9	results/evidence/TP53/transcriptomics/DEGs.tsv
IGKJ5	results/evidence/TP53/transcriptomics/DEGs.tsv
PCYT1B	results/evidence/TP53/transcriptomics/DEGs.tsv
AL022162.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL135905.1	results/evidence/TP53/transcriptomics/DEGs.tsv
MMP21	results/evidence/TP53/transcriptomics/DEGs.tsv
RFXAP	results/evidence/TP53/transcriptomics/DEGs.tsv
DTNB	results/evidence/TP53/transcriptomics/DEGs.tsv
AC131649.2	results/evidence/TP53/transcriptomics/DEGs.tsv
NR2C1	results/evidence/TP53/transcriptomics/DEGs.tsv
SAMD15	results/evidence/TP53/transcriptomics/DEGs.tsv
PCK2	results/evidence/TP53/transcriptomics/DEGs.tsv
PDIA3P1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL513534.1	results/evidence/TP53/transcriptomics/DEGs.tsv
CNBD2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC073349.2	results/evidence/TP53/transcriptomics/DEGs.tsv
SPAG9	results/evidence/TP53/transcriptomics/DEGs.tsv
ITPA	results/evidence/TP53/transcriptomics/DEGs.tsv
GGA1	results/evidence/TP53/transcriptomics/DEGs.tsv
ANO6	results/evidence/TP53/transcriptomics/DEGs.tsv
XRCC6P2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL355312.1	results/evidence/TP53/transcriptomics/DEGs.tsv
NRG4	results/evidence/TP53/transcriptomics/DEGs.tsv
PBX2P1	results/evidence/TP53/transcriptomics/DEGs.tsv
IGHV3-43	results/evidence/TP53/transcriptomics/DEGs.tsv
MAP2K2	results/evidence/TP53/transcriptomics/DEGs.tsv
PLA1A	results/evidence/TP53/transcriptomics/DEGs.tsv
HOXD-AS2	results/evidence/TP53/transcriptomics/DEGs.tsv
MACROH2A2	results/evidence/TP53/transcriptomics/DEGs.tsv
MEIG1	results/evidence/TP53/transcriptomics/DEGs.tsv
BTAF1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC025262.3	results/evidence/TP53/transcriptomics/DEGs.tsv
FBLIM1	results/evidence/TP53/transcriptomics/DEGs.tsv
JAKMIP3	results/evidence/TP53/transcriptomics/DEGs.tsv
ATG7	results/evidence/TP53/transcriptomics/DEGs.tsv
ADPRHL1	results/evidence/TP53/transcriptomics/DEGs.tsv
UBR2	results/evidence/TP53/transcriptomics/DEGs.tsv
XBP1P1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL022724.3	results/evidence/TP53/transcriptomics/DEGs.tsv
H1-2	results/evidence/TP53/transcriptomics/DEGs.tsv
APBB2	results/evidence/TP53/transcriptomics/DEGs.tsv
MYO1G	results/evidence/TP53/transcriptomics/DEGs.tsv
DHTKD1	results/evidence/TP53/transcriptomics/DEGs.tsv
CELF5	results/evidence/TP53/transcriptomics/DEGs.tsv
FAR1	results/evidence/TP53/transcriptomics/DEGs.tsv
IGLV3-27	results/evidence/TP53/transcriptomics/DEGs.tsv
TBL3	results/evidence/TP53/transcriptomics/DEGs.tsv
MVD	results/evidence/TP53/transcriptomics/DEGs.tsv
MRPL41	results/evidence/TP53/transcriptomics/DEGs.tsv
MFSD1	results/evidence/TP53/transcriptomics/DEGs.tsv
FKRP	results/evidence/TP53/transcriptomics/DEGs.tsv
AC092802.1	results/evidence/TP53/transcriptomics/DEGs.tsv
STON1	results/evidence/TP53/transcriptomics/DEGs.tsv
SNORD69	results/evidence/TP53/transcriptomics/DEGs.tsv
EVI5L	results/evidence/TP53/transcriptomics/DEGs.tsv
IGHJ3P	results/evidence/TP53/transcriptomics/DEGs.tsv
CD99	results/evidence/TP53/transcriptomics/DEGs.tsv
ZKSCAN2	results/evidence/TP53/transcriptomics/DEGs.tsv
SF1	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC02313	results/evidence/TP53/transcriptomics/DEGs.tsv
AC005670.3	results/evidence/TP53/transcriptomics/DEGs.tsv
ALOXE3	results/evidence/TP53/transcriptomics/DEGs.tsv
GPR174	results/evidence/TP53/transcriptomics/DEGs.tsv
GLIS1	results/evidence/TP53/transcriptomics/DEGs.tsv
C2orf15	results/evidence/TP53/transcriptomics/DEGs.tsv
HNRNPKP2	results/evidence/TP53/transcriptomics/DEGs.tsv
ABCB7	results/evidence/TP53/transcriptomics/DEGs.tsv
DUSP5	results/evidence/TP53/transcriptomics/DEGs.tsv
PLPP5	results/evidence/TP53/transcriptomics/DEGs.tsv
CC2D1A	results/evidence/TP53/transcriptomics/DEGs.tsv
GTF2H2	results/evidence/TP53/transcriptomics/DEGs.tsv
EPCAM-DT	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM9B-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
AP003071.4	results/evidence/TP53/transcriptomics/DEGs.tsv
AC012513.3	results/evidence/TP53/transcriptomics/DEGs.tsv
AL139100.1	results/evidence/TP53/transcriptomics/DEGs.tsv
WFDC21P	results/evidence/TP53/transcriptomics/DEGs.tsv
FNDC5	results/evidence/TP53/transcriptomics/DEGs.tsv
PCP4L1	results/evidence/TP53/transcriptomics/DEGs.tsv
RBM39	results/evidence/TP53/transcriptomics/DEGs.tsv
PARD6G	results/evidence/TP53/transcriptomics/DEGs.tsv
COG6	results/evidence/TP53/transcriptomics/DEGs.tsv
C3orf14	results/evidence/TP53/transcriptomics/DEGs.tsv
ZRANB1	results/evidence/TP53/transcriptomics/DEGs.tsv
PSMA1	results/evidence/TP53/transcriptomics/DEGs.tsv
DYRK1A	results/evidence/TP53/transcriptomics/DEGs.tsv
MYO1E	results/evidence/TP53/transcriptomics/DEGs.tsv
PNMA6A	results/evidence/TP53/transcriptomics/DEGs.tsv
KANSL1	results/evidence/TP53/transcriptomics/DEGs.tsv
DTD2	results/evidence/TP53/transcriptomics/DEGs.tsv
HNRNPA1P21	results/evidence/TP53/transcriptomics/DEGs.tsv
AL590705.3	results/evidence/TP53/transcriptomics/DEGs.tsv
RHD	results/evidence/TP53/transcriptomics/DEGs.tsv
PLXNC1	results/evidence/TP53/transcriptomics/DEGs.tsv
IGFLR1	results/evidence/TP53/transcriptomics/DEGs.tsv
PLEKHS1	results/evidence/TP53/transcriptomics/DEGs.tsv
FBXW2	results/evidence/TP53/transcriptomics/DEGs.tsv
IGLL1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL022316.1	results/evidence/TP53/transcriptomics/DEGs.tsv
IGHV3-74	results/evidence/TP53/transcriptomics/DEGs.tsv
TXLNB	results/evidence/TP53/transcriptomics/DEGs.tsv
HNRNPAB	results/evidence/TP53/transcriptomics/DEGs.tsv
AP001107.5	results/evidence/TP53/transcriptomics/DEGs.tsv
FOXP3	results/evidence/TP53/transcriptomics/DEGs.tsv
SCO2	results/evidence/TP53/transcriptomics/DEGs.tsv
COPS4	results/evidence/TP53/transcriptomics/DEGs.tsv
PICK1	results/evidence/TP53/transcriptomics/DEGs.tsv
CHCHD7	results/evidence/TP53/transcriptomics/DEGs.tsv
ATG101	results/evidence/TP53/transcriptomics/DEGs.tsv
EEF1D	results/evidence/TP53/transcriptomics/DEGs.tsv
PHIP	results/evidence/TP53/transcriptomics/DEGs.tsv
AC008870.2	results/evidence/TP53/transcriptomics/DEGs.tsv
TRIM39	results/evidence/TP53/transcriptomics/DEGs.tsv
FTX	results/evidence/TP53/transcriptomics/DEGs.tsv
SLCO1B3	results/evidence/TP53/transcriptomics/DEGs.tsv
CD2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC125437.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC004921.1	results/evidence/TP53/transcriptomics/DEGs.tsv
SHMT2	results/evidence/TP53/transcriptomics/DEGs.tsv
FBRSL1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC024075.3	results/evidence/TP53/transcriptomics/DEGs.tsv
DYNC1I2	results/evidence/TP53/transcriptomics/DEGs.tsv
PLEKHG7	results/evidence/TP53/transcriptomics/DEGs.tsv
SLAIN2	results/evidence/TP53/transcriptomics/DEGs.tsv
WDR18	results/evidence/TP53/transcriptomics/DEGs.tsv
AL596442.2	results/evidence/TP53/transcriptomics/DEGs.tsv
RN7SL834P	results/evidence/TP53/transcriptomics/DEGs.tsv
AC083798.2	results/evidence/TP53/transcriptomics/DEGs.tsv
SLC25A45	results/evidence/TP53/transcriptomics/DEGs.tsv
LRTOMT	results/evidence/TP53/transcriptomics/DEGs.tsv
ERVK13-1	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00861	results/evidence/TP53/transcriptomics/DEGs.tsv
CCS	results/evidence/TP53/transcriptomics/DEGs.tsv
LGALS3	results/evidence/TP53/transcriptomics/DEGs.tsv
KRT8P36	results/evidence/TP53/transcriptomics/DEGs.tsv
HS3ST5	results/evidence/TP53/transcriptomics/DEGs.tsv
AP006621.2	results/evidence/TP53/transcriptomics/DEGs.tsv
RHBDL3	results/evidence/TP53/transcriptomics/DEGs.tsv
AL157756.1	results/evidence/TP53/transcriptomics/DEGs.tsv
MAGIX	results/evidence/TP53/transcriptomics/DEGs.tsv
AP000692.1	results/evidence/TP53/transcriptomics/DEGs.tsv
COX10-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
FMNL3	results/evidence/TP53/transcriptomics/DEGs.tsv
IRF1-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
FKBP1C	results/evidence/TP53/transcriptomics/DEGs.tsv
AL662890.1	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF503-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
DDX41	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00623	results/evidence/TP53/transcriptomics/DEGs.tsv
FCRL5	results/evidence/TP53/transcriptomics/DEGs.tsv
IGHV3-72	results/evidence/TP53/transcriptomics/DEGs.tsv
AC018868.1	results/evidence/TP53/transcriptomics/DEGs.tsv
RGS2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL359921.2	results/evidence/TP53/transcriptomics/DEGs.tsv
DPH3	results/evidence/TP53/transcriptomics/DEGs.tsv
TTN	results/evidence/TP53/transcriptomics/DEGs.tsv
FAM166C	results/evidence/TP53/transcriptomics/DEGs.tsv
NOL8	results/evidence/TP53/transcriptomics/DEGs.tsv
ATP5PO	results/evidence/TP53/transcriptomics/DEGs.tsv
AL162586.2	results/evidence/TP53/transcriptomics/DEGs.tsv
RASL11B	results/evidence/TP53/transcriptomics/DEGs.tsv
BTG3	results/evidence/TP53/transcriptomics/DEGs.tsv
IGHV3-23	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF287	results/evidence/TP53/transcriptomics/DEGs.tsv
C12orf75	results/evidence/TP53/transcriptomics/DEGs.tsv
Z97634.1	results/evidence/TP53/transcriptomics/DEGs.tsv
TNF	results/evidence/TP53/transcriptomics/DEGs.tsv
USP21	results/evidence/TP53/transcriptomics/DEGs.tsv
RPL39	results/evidence/TP53/transcriptomics/DEGs.tsv
IGHG2	results/evidence/TP53/transcriptomics/DEGs.tsv
MMP2-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC018797.3	results/evidence/TP53/transcriptomics/DEGs.tsv
AP005329.2	results/evidence/TP53/transcriptomics/DEGs.tsv
ARL2BP	results/evidence/TP53/transcriptomics/DEGs.tsv
AL031963.2	results/evidence/TP53/transcriptomics/DEGs.tsv
SMC5	results/evidence/TP53/transcriptomics/DEGs.tsv
RDH10	results/evidence/TP53/transcriptomics/DEGs.tsv
PIK3AP1	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF271P	results/evidence/TP53/transcriptomics/DEGs.tsv
KRT7-AS	results/evidence/TP53/transcriptomics/DEGs.tsv
SOD2-OT1	results/evidence/TP53/transcriptomics/DEGs.tsv
PHC3	results/evidence/TP53/transcriptomics/DEGs.tsv
MACF1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC007114.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL355001.2	results/evidence/TP53/transcriptomics/DEGs.tsv
NDE1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL020996.1	results/evidence/TP53/transcriptomics/DEGs.tsv
BTBD7	results/evidence/TP53/transcriptomics/DEGs.tsv
AC134043.3	results/evidence/TP53/transcriptomics/DEGs.tsv
CD9	results/evidence/TP53/transcriptomics/DEGs.tsv
AL049552.1	results/evidence/TP53/transcriptomics/DEGs.tsv
GLOD4	results/evidence/TP53/transcriptomics/DEGs.tsv
FOLH1	results/evidence/TP53/transcriptomics/DEGs.tsv
RAP1GAP2	results/evidence/TP53/transcriptomics/DEGs.tsv
UCP2	results/evidence/TP53/transcriptomics/DEGs.tsv
S100A7	results/evidence/TP53/transcriptomics/DEGs.tsv
C9orf139	results/evidence/TP53/transcriptomics/DEGs.tsv
FPR1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC116667.1	results/evidence/TP53/transcriptomics/DEGs.tsv
VWA1	results/evidence/TP53/transcriptomics/DEGs.tsv
YTHDF2	results/evidence/TP53/transcriptomics/DEGs.tsv
NCLP1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC079148.1	results/evidence/TP53/transcriptomics/DEGs.tsv
DBH	results/evidence/TP53/transcriptomics/DEGs.tsv
RHOV	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00475	results/evidence/TP53/transcriptomics/DEGs.tsv
TNFAIP3	results/evidence/TP53/transcriptomics/DEGs.tsv
AC024901.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL359962.2	results/evidence/TP53/transcriptomics/DEGs.tsv
GNB3	results/evidence/TP53/transcriptomics/DEGs.tsv
TRAV22	results/evidence/TP53/transcriptomics/DEGs.tsv
MAP1LC3A	results/evidence/TP53/transcriptomics/DEGs.tsv
SEMA3F	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00216	results/evidence/TP53/transcriptomics/DEGs.tsv
NTF4	results/evidence/TP53/transcriptomics/DEGs.tsv
NPHP1	results/evidence/TP53/transcriptomics/DEGs.tsv
SMPDL3A	results/evidence/TP53/transcriptomics/DEGs.tsv
AC005165.1	results/evidence/TP53/transcriptomics/DEGs.tsv
HAX1	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF561-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
WSB2	results/evidence/TP53/transcriptomics/DEGs.tsv
AGAP2-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
CTDSP2	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF440	results/evidence/TP53/transcriptomics/DEGs.tsv
AC002480.2	results/evidence/TP53/transcriptomics/DEGs.tsv
GLT1D1	results/evidence/TP53/transcriptomics/DEGs.tsv
GLIS3	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF503-AS2	results/evidence/TP53/transcriptomics/DEGs.tsv
HOTAIR	results/evidence/TP53/transcriptomics/DEGs.tsv
CD3D	results/evidence/TP53/transcriptomics/DEGs.tsv
PNKP	results/evidence/TP53/transcriptomics/DEGs.tsv
AC007728.2	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF234	results/evidence/TP53/transcriptomics/DEGs.tsv
NORAD	results/evidence/TP53/transcriptomics/DEGs.tsv
FGFR1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC011498.1	results/evidence/TP53/transcriptomics/DEGs.tsv
TSPAN17	results/evidence/TP53/transcriptomics/DEGs.tsv
CLSTN3	results/evidence/TP53/transcriptomics/DEGs.tsv
AP005018.2	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC01106	results/evidence/TP53/transcriptomics/DEGs.tsv
C1D	results/evidence/TP53/transcriptomics/DEGs.tsv
BAAT	results/evidence/TP53/transcriptomics/DEGs.tsv
METAP2	results/evidence/TP53/transcriptomics/DEGs.tsv
MEIS3	results/evidence/TP53/transcriptomics/DEGs.tsv
CLDND2	results/evidence/TP53/transcriptomics/DEGs.tsv
PA2G4	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF720	results/evidence/TP53/transcriptomics/DEGs.tsv
AC017071.1	results/evidence/TP53/transcriptomics/DEGs.tsv
PTPRO	results/evidence/TP53/transcriptomics/DEGs.tsv
DNAJC22	results/evidence/TP53/transcriptomics/DEGs.tsv
KATNB1	results/evidence/TP53/transcriptomics/DEGs.tsv
NAPG	results/evidence/TP53/transcriptomics/DEGs.tsv
AC241952.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AMD1	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM72-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
FECH	results/evidence/TP53/transcriptomics/DEGs.tsv
ANKRD28	results/evidence/TP53/transcriptomics/DEGs.tsv
AL390198.1	results/evidence/TP53/transcriptomics/DEGs.tsv
FLG	results/evidence/TP53/transcriptomics/DEGs.tsv
TRIM55	results/evidence/TP53/transcriptomics/DEGs.tsv
AC091982.3	results/evidence/TP53/transcriptomics/DEGs.tsv
AC103702.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL031775.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL158212.5	results/evidence/TP53/transcriptomics/DEGs.tsv
DNAJC24	results/evidence/TP53/transcriptomics/DEGs.tsv
SENP6	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM131	results/evidence/TP53/transcriptomics/DEGs.tsv
PTOV1-AS2	results/evidence/TP53/transcriptomics/DEGs.tsv
NR1D1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL355377.4	results/evidence/TP53/transcriptomics/DEGs.tsv
SRP9P1	results/evidence/TP53/transcriptomics/DEGs.tsv
KLF12	results/evidence/TP53/transcriptomics/DEGs.tsv
CMKLR1	results/evidence/TP53/transcriptomics/DEGs.tsv
VPS9D1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC009554.2	results/evidence/TP53/transcriptomics/DEGs.tsv
ANO8	results/evidence/TP53/transcriptomics/DEGs.tsv
SIGLEC7	results/evidence/TP53/transcriptomics/DEGs.tsv
LGALSL-DT	results/evidence/TP53/transcriptomics/DEGs.tsv
AC008496.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC034102.1	results/evidence/TP53/transcriptomics/DEGs.tsv
PRRT3	results/evidence/TP53/transcriptomics/DEGs.tsv
PARP6	results/evidence/TP53/transcriptomics/DEGs.tsv
AL121583.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC103591.4	results/evidence/TP53/transcriptomics/DEGs.tsv
MOB4	results/evidence/TP53/transcriptomics/DEGs.tsv
HLA-J	results/evidence/TP53/transcriptomics/DEGs.tsv
HSCB	results/evidence/TP53/transcriptomics/DEGs.tsv
CA10	results/evidence/TP53/transcriptomics/DEGs.tsv
FHL3	results/evidence/TP53/transcriptomics/DEGs.tsv
PRKG2	results/evidence/TP53/transcriptomics/DEGs.tsv
ARF4	results/evidence/TP53/transcriptomics/DEGs.tsv
AL138785.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL132780.4	results/evidence/TP53/transcriptomics/DEGs.tsv
UBOX5	results/evidence/TP53/transcriptomics/DEGs.tsv
